t_s,bpm
932.882,3333.3333333333335
932.902,3000.0
932.924,2727.2727272727275
932.944,3000.0
932.964,3000.0
932.982,3333.3333333333335
933.004,2727.2727272727275
933.022,3333.3333333333335
933.044,2727.2727272727275
933.064,3000.0
933.082,3333.3333333333335
933.102,3000.0
933.124,2727.2727272727275
933.144,3000.0
933.164,3000.0
933.184,3000.0
933.204,3000.0
933.226,2727.2727272727275
933.242,3750.0
933.262,3000.0
933.282,3000.0
933.302,3000.0
933.322,3000.0
933.36,1578.9473684210527
933.386,2307.6923076923076
933.402,3750.0
933.422,3000.0
933.442,3000.0
933.462,3000.0
933.484,2727.2727272727275
933.502,3333.3333333333335
933.522,3000.0
933.544,2727.2727272727275
933.562,3333.3333333333335
933.582,3000.0
933.6,3333.3333333333335
933.606,10000.0
933.622,3750.0
933.644,2727.2727272727275
933.662,3333.3333333333335
933.682,3000.0
933.702,3000.0
933.724,2727.2727272727275
933.744,3000.0
933.764,3000.0
933.782,3333.3333333333335
933.804,2727.2727272727275
933.824,3000.0
933.842,3333.3333333333335
933.862,3000.0
933.882,3000.0
933.904,2727.2727272727275
933.924,3000.0
933.944,3000.0
933.962,3333.3333333333335
933.986,2500.0
934.004,3333.3333333333335
934.026,2727.2727272727275
934.044,3333.3333333333335
934.068,2500.0
934.108,1500.0
934.128,3000.0
934.144,3750.0
934.162,3333.3333333333335
934.186,2500.0
934.202,3750.0
934.226,2500.0
934.246,3000.0
934.264,3333.3333333333335
934.284,3000.0
934.304,3000.0
934.322,3333.3333333333335
934.344,2727.2727272727275
934.366,2727.2727272727275
934.384,3333.3333333333335
934.404,3000.0
934.424,3000.0
934.446,2727.2727272727275
934.466,3000.0
934.486,3000.0
934.502,3750.0
934.524,2727.2727272727275
934.546,2727.2727272727275
934.566,3000.0
934.584,3333.3333333333335
934.604,3000.0
934.622,3333.3333333333335
934.646,2500.0
934.666,3000.0
934.686,3000.0
934.708,2727.2727272727275
934.726,3333.3333333333335
934.744,3333.3333333333335
934.766,2727.2727272727275
934.784,3333.3333333333335
934.804,3000.0
934.826,2727.2727272727275
934.846,3000.0
934.866,3000.0
934.886,3000.0
934.906,3000.0
934.926,3000.0
934.946,3000.0
934.966,3000.0
934.986,3000.0
935.002,3750.0
935.022,3000.0
935.046,2500.0
935.066,3000.0
935.086,3000.0
935.106,3000.0
935.126,3000.0
935.144,3333.3333333333335
935.164,3000.0
935.184,3000.0
935.204,3000.0
935.226,2727.2727272727275
935.246,3000.0
935.26,4285.714285714285
935.266,10000.0
935.288,2727.2727272727275
935.306,3333.3333333333335
935.324,3333.3333333333335
935.346,2727.2727272727275
935.366,3000.0
935.386,3000.0
935.406,3000.0
935.414,7500.0
935.426,5000.0
935.436,6000.0
935.468,1875.0
935.482,4285.714285714285
935.512,2000.0
935.53,3333.3333333333335
935.546,3750.0
935.566,3000.0
935.588,2727.2727272727275
935.604,3750.0
935.626,2727.2727272727275
935.646,3000.0
935.666,3000.0
935.686,3000.0
935.704,3333.3333333333335
935.724,3000.0
935.744,3000.0
935.76,3750.0
935.766,10000.0
935.784,3333.3333333333335
935.8,3750.0
935.826,2307.6923076923076
935.844,3333.3333333333335
935.866,2727.2727272727275
935.888,2727.2727272727275
935.904,3750.0
935.93,2307.6923076923076
935.948,3333.3333333333335
935.966,3333.3333333333335
935.984,3333.3333333333335
936.008,2500.0
936.026,3333.3333333333335
936.046,3000.0
936.064,3333.3333333333335
936.088,2500.0
936.104,3750.0
936.126,2727.2727272727275
936.162,1666.6666666666667
936.188,2307.6923076923076
936.208,3000.0
936.23,2727.2727272727275
936.244,4285.714285714285
936.268,2500.0
936.284,3750.0
936.306,2727.2727272727275
936.324,3333.3333333333335
936.346,2727.2727272727275
936.352,10000.0
936.364,5000.0
936.386,2727.2727272727275
936.406,3000.0
936.426,3000.0
936.442,3750.0
936.47,2142.8571428571427
936.486,3750.0
936.508,2727.2727272727275
936.526,3333.3333333333335
936.546,3000.0
936.568,2727.2727272727275
936.586,3333.3333333333335
936.604,3333.3333333333335
936.622,3333.3333333333335
936.644,2727.2727272727275
936.664,3000.0
936.686,2727.2727272727275
936.7,4285.714285714285
936.714,4285.714285714285
936.726,5000.0
936.766,1500.0
936.79,2500.0
936.804,4285.714285714285
936.83,2307.6923076923076
936.892,967.741935483871
936.906,4285.714285714285
936.926,3000.0
936.944,3333.3333333333335
936.966,2727.2727272727275
936.988,2727.2727272727275
937.008,3000.0
937.028,3000.0
937.048,3000.0
937.068,3000.0
937.086,3333.3333333333335
937.108,2727.2727272727275
937.126,3333.3333333333335
937.14,4285.714285714285
937.148,7500.0
937.166,3333.3333333333335
937.182,3750.0
937.206,2500.0
937.214,7500.0
937.248,1764.705882352941
937.264,3750.0
937.286,2727.2727272727275
937.306,3000.0
937.326,3000.0
937.352,2307.6923076923076
937.366,4285.714285714285
937.39,2500.0
937.412,2727.2727272727275
937.422,6000.0
937.428,10000.0
937.442,4285.714285714285
937.468,2307.6923076923076
937.498,2000.0
937.57,833.3333333333334
937.586,3750.0
937.606,3000.0
937.626,3000.0
937.65,2500.0
937.666,3750.0
937.684,3333.3333333333335
937.706,2727.2727272727275
937.722,3750.0
937.73,7500.0
937.746,3750.0
937.766,3000.0
937.778,5000.0
937.788,6000.0
937.806,3333.3333333333335
937.826,3000.0
937.846,3000.0
937.864,3333.3333333333335
937.884,3000.0
937.908,2500.0
937.924,3750.0
937.948,2500.0
937.968,3000.0
937.99,2727.2727272727275
938.006,3750.0
938.016,6000.0
938.026,6000.0
938.046,3000.0
938.066,3000.0
938.086,3000.0
938.108,2727.2727272727275
938.122,4285.714285714285
938.152,2000.0
938.172,3000.0
938.21,1578.9473684210527
938.228,3333.3333333333335
938.232,15000.0
938.246,4285.714285714285
938.268,2727.2727272727275
938.288,3000.0
938.31,2727.2727272727275
938.326,3750.0
938.346,3000.0
938.364,3333.3333333333335
938.386,2727.2727272727275
938.406,3000.0
938.426,3000.0
938.448,2727.2727272727275
938.468,3000.0
938.486,3333.3333333333335
938.526,1500.0
938.546,3000.0
938.566,3000.0
938.586,3000.0
938.61,2500.0
938.628,3333.3333333333335
938.648,3000.0
938.662,4285.714285714285
938.668,10000.0
938.692,2500.0
938.712,3000.0
938.728,3750.0
938.746,3333.3333333333335
938.768,2727.2727272727275
938.792,2500.0
938.828,1666.6666666666667
938.85,2727.2727272727275
938.868,3333.3333333333335
938.888,3000.0
938.908,3000.0
938.93,2727.2727272727275
938.95,3000.0
938.968,3333.3333333333335
938.988,3000.0
939.008,3000.0
939.028,3000.0
939.046,3333.3333333333335
939.066,3000.0
939.088,2727.2727272727275
939.108,3000.0
939.128,3000.0
939.148,3000.0
939.168,3000.0
939.186,3333.3333333333335
939.206,3000.0
939.226,3000.0
939.248,2727.2727272727275
939.266,3333.3333333333335
939.286,3000.0
939.308,2727.2727272727275
939.328,3000.0
939.346,3333.3333333333335
939.352,10000.0
939.368,3750.0
939.386,3333.3333333333335
939.404,3333.3333333333335
939.442,1578.9473684210527
939.472,2000.0
939.486,4285.714285714285
939.51,2500.0
939.526,3750.0
939.546,3000.0
939.568,2727.2727272727275
939.584,3750.0
939.608,2500.0
939.626,3333.3333333333335
939.646,3000.0
939.666,3000.0
939.686,3000.0
939.708,2727.2727272727275
939.728,3000.0
939.744,3750.0
939.768,2500.0
939.786,3333.3333333333335
939.808,2727.2727272727275
939.828,3000.0
939.846,3333.3333333333335
939.866,3000.0
939.886,3000.0
939.908,2727.2727272727275
939.926,3333.3333333333335
939.948,2727.2727272727275
939.968,3000.0
939.986,3333.3333333333335
940.008,2727.2727272727275
940.026,3333.3333333333335
940.046,3000.0
940.086,1500.0
940.126,1500.0
940.148,2727.2727272727275
940.166,3333.3333333333335
940.17,15000.0
940.188,3333.3333333333335
940.206,3333.3333333333335
940.226,3000.0
940.246,3000.0
940.266,3000.0
940.286,3000.0
940.308,2727.2727272727275
940.326,3333.3333333333335
940.346,3000.0
940.368,2727.2727272727275
940.386,3333.3333333333335
940.406,3000.0
940.43,2500.0
940.446,3750.0
940.468,2727.2727272727275
940.486,3333.3333333333335
940.508,2727.2727272727275
940.526,3333.3333333333335
940.546,3000.0
940.568,2727.2727272727275
940.588,3000.0
940.606,3333.3333333333335
940.628,2727.2727272727275
940.65,2727.2727272727275
